"","","","","","","","","y"
"1",-8.51936694501303,-5.57685814976981,-6.19811119553195,7.14216558098679,-3.86945057738077,6.95992551726498,0.392125934129581,1
"2",4.59158420136936,3.82806853270306,-0.226221364369444,-1.69885922015488,-1.45046152732434,1.99316991139224,0.994366741972044,1
"3",-1.95800743733913,0.150102048667509,-0.958054906430559,-2.09829228103322,-5.15811229282659,-1.78876023753743,0.00530744343996048,0
"4",3.30537518401464,6.0003994976552,-6.19086622985045,2.05728091552355,5.80873106482145,-0.616195491762427,0.590860692318529,1
"5",-1.63974088081521,-1.57299689393745,0.180744817279634,3.04931393735404,2.21982512160149,0.536019155996511,0.0512774265371263,0
"6",0.595151511161283,-10.0789112251421,-2.94854148359155,5.759661064736,7.26450914482347,-1.75463157564307,0.893112470395863,1
"7",0.512284800011296,0.11723396572344,-1.25781779463453,-1.29421363163829,1.38525640671625,2.45158569371169,0.117445021402091,0
"8",3.6618649674513,-0.55325312428013,-5.53748419865854,-0.804008378697575,2.87999275950937,1.17602598798259,0.276734354672953,1
"9",-0.159754445279875,-5.93701399999033,-2.89696559931577,-9.6010703363114,-1.74338695725807,4.08558507681662,0.178533508209512,0
"10",1.68054613377334,1.20383438621118,0.371659534495668,8.12612146946983,-0.432163969730759,-9.73109672504619,0.642718988237903,0
"11",6.43903470976188,0.018660479212021,1.14342037727272,-3.32652717278192,3.21685890448813,4.42002173707117,0.473558079218492,0
"12",-0.0814518125012745,-5.2961152588946,-5.31634983631578,4.45359043426177,-0.177426826553574,0.859456353220642,0.0692805182188749,1
"13",-2.3252961373913,-7.13839796163139,6.46410904513776,-1.78474967974729,3.5376784678737,4.84102627411155,0.605857026297599,1
"14",9.53037066940159,-2.10373105401699,0.124629338691729,3.89865765075762,3.00017106939242,-6.89452772891658,0.220283965812996,0
"15",0.647804377724262,-6.21551144099656,2.55229712710938,0.56802222657444,2.20710205358742,6.53893228420252,0.750805955845863,0
"16",4.02946541690348,2.2713378877822,0.720576861099836,-0.167824027592071,0.256134593886012,-0.0592976698597759,0.486059634946287,1
"17",0.108087906365321,1.41094854767469,2.64078672561317,1.93469028994597,3.66195430387317,-7.81998698448426,0.867924263002351,0
"18",-4.41437242071618,-0.566258580728631,-1.04831438102466,4.08809648791565,0.724214402365794,-3.98153306301447,0.873031141934916,1
"19",-6.92417240158286,10.8095003111098,-0.800157005017688,0.537926932932109,-0.779524496265036,-7.7501903717096,0.563223604345694,0
"20",3.15891566385512,4.66110504698471,0.726160400854949,3.45465568605225,-2.0996206717704,4.05164680506926,0.806115372804925,1
"21",-2.35505136059085,2.93040729607231,7.16037244278377,1.34556176738185,4.35270218940246,-4.03601412101299,0.820903900777921,0
"22",1.70476003523389,-5.12271451345093,0.682835058585775,0.420354346663264,4.7777073201659,3.34581720515196,0.764264604309574,1
"23",10.2764567339859,-1.29781918001145,-3.35309905239229,2.53180734112248,0.586318542470129,0.640229535650202,0.381625431124121,0
"24",1.4367396798387,-1.75125913030248,0.0317205417027513,-0.225682765859297,2.99299662490883,-5.02745129826749,0.815287044504657,1
"25",1.10968444723276,1.35300461881888,0.753046847626708,6.55956805910575,-1.97528767258847,1.87727210222017,0.521891276584938,1
"26",-3.64143332562174,-0.743172712648755,5.29594123798994,0.413699285667026,4.18266243591169,2.77694480609372,0.724884655559435,1
"27",-5.47899330034511,-1.13588556096982,0.719304253196443,-6.20905281594552,-0.0247365271493867,1.31069944390464,0.64833371154964,1
"28",-5.89691802018236,2.04412095380789,-4.12330447431663,8.66928746281835,-6.69894563317134,-1.5343167245707,0.676227511838078,1
"29",-8.36686657995028,-0.934097342829992,-7.76986857239997,-4.38333770137651,6.33054481633547,-2.81206219381455,0.626548410160467,1
"30",0.415420019724842,-2.64484613141214,-3.59251611953492,3.05461139188882,1.16639156857837,0.256536404780231,0.440319938119501,1
"31",-2.81525737558458,-6.4620449740048,0.299858552748304,3.02949656981967,4.45982289101446,-2.41976498359884,0.119812116259709,1
"32",4.12476516948354,2.54398627939142,-5.46662341832114,-4.28186507647247,-0.154741647579328,-0.827037314063151,0.455973889445886,1
"33",-0.300236269394946,-0.72284007142779,-5.86207355334804,-0.11539888356691,5.57534583283701,-2.62222158738089,0.354632736183703,1
"34",-3.70677376852211,-5.06940485567718,-3.58703408559052,-2.93117628314365,-1.2377762204927,2.76433507711466,0.723843797808513,1
"35",-4.10934079746292,0.469734919999508,4.09765027957513,-7.23305073876411,4.05542741053315,1.68093473031437,0.426708992337808,0
"36",3.78764333101435,-3.29693169378842,0.0832558829831939,3.01992787166288,-2.41554381632135,-4.81520562930603,0.451927787391469,0
"37",-0.105264447539789,1.77505527561352,-0.202596386013404,-4.71334097809862,3.24353903272193,-4.63425454203275,0.92010096507147,1
"38",0.481030099999906,-7.16987586541689,1.89837577136263,-0.217831583144937,1.43591699798726,2.45218999052514,0.67727736919187,1
"39",5.15565059330878,-2.24814010372818,-5.9124873908129,1.66803088708959,-1.1682385618926,-2.94202624979374,0.674723655451089,1
"40",5.61190772052225,1.39515570105577,-7.72915671118198,-5.07571420015128,-0.0290442562285491,1.01899830468265,0.435197226935998,1
"41",-4.1507886421761,1.74333114453396,-5.45267036672768,3.7126299784777,-3.77679848774386,2.95081267736567,0.662491409108043,1
"42",-0.336010629096514,5.17439095400723,1.13970767597347,2.81539933126592,-1.92064670451921,-2.36691874360774,0.146412496920675,0
"43",4.36161388110053,-1.34678766854757,0.693376843448816,2.02305735823967,-5.47980198962552,-5.63200523423719,0.882358807139099,0
"44",4.58939051079716,-6.82212147857725,-2.1406387943507,-2.54798831010307,-0.62623255965424,0.300860710769813,0.242526136571541,0
"45",6.5969029753594,-3.82876935496725,2.67814315843606,6.50423666046985,3.82826632134653,-4.94958184410475,0.837941765552387,0
"46",-1.14219016656276,-1.36437537700998,4.78921589720364,-11.0263489537324,2.30288879004955,-3.81818396646679,0.58959518908523,1
"47",-2.02355304201667,-1.04149453490101,0.0970553209871559,0.154679568063285,-2.35814931503615,5.30153997453815,0.600372777320445,0
"48",-7.71644211067999,-3.57521267214528,2.05763902434322,-0.888890559539755,0.589073993640984,-12.195747665617,0.811400620266795,0
"49",5.88960668788998,2.44593923425254,-0.775418174723576,2.88337620686747,-4.61926542911192,1.60583984034429,0.957511976826936,1
"50",-0.531927498362265,0.274382558909946,-5.52362184467911,5.72732409912182,3.32929737420195,3.02694780145363,0.373812137870118,1
"51",1.23917056302915,-1.73247662092037,2.06313736698207,-7.96837025688236,0.798211162642856,1.10912711211427,0.651855404721573,1
"52",-0.407109233054111,3.66702961362448,2.66281925453179,-2.58048968055396,-6.96509708454301,3.31417872735194,0.352316843112931,0
