"","","","","","","","","y"
"1",0.16592338681221,5.97353860037401,0.816264147870243,9.01889545377344,0.606274511665106,-0.463517754647639,0,-4.60183656556536
"2",2.89478296646848,1.56962333247066,9.1763586900197,3.49042630521581,2.07869108300656,-5.19551081821736,1,121.508280973578
"3",8.7449425784871,9.50762280728668,8.30720697995275,5.58443350717425,4.77449704892933,-3.51301890095027,1,0.167922693613663
"4",7.99921882338822,6.99654696974903,4.65806847205386,0.506880017928779,6.53761759866029,-0.449449853471731,1,30.8707862222524
"5",3.12243217136711,4.71677171299234,5.14966999879107,8.41128595871851,4.05353624140844,-0.310309343701001,0,-31.8841696201227
"6",4.7135357838124,5.19382616737857,8.22119212243706,6.12664012471214,8.44494481803849,1.89598737397393,1,3.42554693520538
"7",7.95695449458435,0.209563269745559,9.33205731911585,4.86322697717696,0.608452756423503,1.45630279810571,0,-43.8840368405895
"8",7.34988555079326,3.11248769983649,2.7421705937013,0.853982258122414,8.30628290772438,0.148086043547111,0,12.1141034700122
"9",3.40926732169464,6.65728691732511,3.47067707683891,1.05000108247623,5.18020551186055,2.76334650337805,1,20.4738011412822
"10",6.69278643326834,5.41407495504245,3.0240804492496,0.469255733769387,9.24103814410046,-0.75278658831581,0,2.79202049772557
"11",5.59139494551346,6.21860904851928,0.0587228080257773,8.84111827705055,2.30520012089983,-2.59373789650449,0,24.0698315580702
"12",2.32200303580612,4.76175064919516,1.8292594095692,5.9692694619298,7.47637732652947,-4.58659327025176,0,62.4673043578444
"13",5.50953686702996,0.720811190549284,5.11690725805238,1.86313974671066,3.76587949693203,-0.0773649009715191,0,1.32949310391388
"14",0.0863544922322035,9.67819432960823,2.37435133662075,4.9947577691637,5.58706264244393,-2.61546754205173,1,32.4347800139317
"15",8.20026542060077,7.15264608152211,4.4499641424045,9.22986573772505,0.831224333960563,-4.69032412093596,1,81.2600216978687
"16",3.11608797637746,7.34823082806543,7.63807136099786,6.36994175612926,2.90475791553035,-7.93016525853055,1,457.733997858948
"17",4.84071035170928,8.88305906904861,0.688708419911563,1.14241097820923,2.34458770602942,-0.322762624084746,1,31.2840296917905
"18",3.91888571670279,7.49293596716598,7.63836012687534,7.67066144617274,8.32892205333337,0.847588936822222,0,-38.3769856203281
"19",6.62807136774063,0.408765403553843,6.18276967201382,6.53719685971737,5.37014402449131,-1.40722256713514,1,-20.3803960877549
"20",7.40624768892303,8.68484208127484,7.33687117928639,3.34438249934465,9.1429441026412,-1.08251993095959,0,-23.6562922324968
"21",9.46274725953117,6.7550734616816,5.01861104276031,4.47778353467584,6.12505446420982,3.87471489075254,1,-25.0420850153476
"22",6.83759768959135,2.07891679368913,5.23832481820136,1.34912792127579,3.02506880601868,4.37541437679605,1,-48.9317353141816
"23",4.91876918356866,4.97011754661798,0.927467383444309,9.72061903681606,0.919095587451011,0.343619030522634,0,-0.0965939490754598
"24",4.46080712135881,0.413689333945513,3.96425255574286,2.20101550687104,1.401546318084,5.03121517949822,1,-103.515546524508
"25",2.80511042568833,7.23082650452852,0.371631474699825,3.43559092376381,9.46955792373046,4.66995686457481,1,-21.4580376354651
"26",8.13563075149432,4.04087086906657,8.36515070404857,2.46737074339762,7.00784116284922,0.172396638754815,0,-5.03607069911348
"27",9.91404397180304,7.8856488969177,2.99467465374619,0.969783216714859,5.1242797030136,-3.52850273055008,1,47.9756810009746
"28",7.88064537104219,1.22393761528656,3.4652056125924,8.34227029234171,5.36069251131266,4.06059274871214,1,-58.004770251715
"29",5.64327816711739,3.52314125513658,0.6010678014718,8.75652455724776,7.38287333631888,-0.191119781231381,1,33.2072782498145
"30",4.22660341486335,8.61642824253067,0.264969344716519,6.65354866534472,9.11357262637466,0.86674865258155,0,20.4315522597628
"31",8.43120623845607,5.49610444810241,7.1492631174624,5.84731393028051,5.71480324026197,-3.11523384457776,0,-14.6341130425612
"32",4.68747007893398,5.09138580411673,6.71160756377503,3.58744194265455,7.11059507448226,1.26839391507054,0,-6.09725347161576
"33",5.1077889977023,6.2982425536029,6.37857240857556,4.35009665321559,7.45436187833548,3.08147173232903,1,6.95853583294684
"34",0.89511412428692,9.03145943768322,8.47944139037281,9.81165373465046,6.80129041196778,0.0182264992407019,0,-72.2507244702581
"35",1.34884840575978,5.46950408257544,4.43711946252733,8.09207095997408,3.96630425471812,-3.32725915534687,0,2.64158568943279
"36",9.96228299336508,9.07750504091382,4.58101098658517,0.964102018624544,4.10920253954828,-1.80786853206164,0,0.973876356172611
"37",0.417220375966281,2.18525800155476,9.96557694859803,5.46577475266531,4.20724937925115,-3.13497377120462,1,-1.2119275795653
"38",2.50196133507416,8.57326306635514,9.81357807992026,1.83667950797826,7.88560916204005,2.77810561374883,1,22.7402952814895
"39",7.85156946629286,6.33070265175775,8.78046402009204,1.79210641887039,5.72028168011457,1.67888978930468,1,15.2524776222005
"40",9.25234853988513,3.09487793128937,9.10621670307592,9.06497377203777,2.88644715677947,3.28857513246253,1,-88.6818257465847
"41",2.78010182548314,1.61420981865376,7.68099344102666,0.155895322095603,9.63280523894355,0.0387376244647556,0,5.49934567756261
"42",8.41338190482929,5.09003122337162,4.07663016347215,8.8575011654757,8.84801009902731,-1.52782030498394,0,-38.1361735020995
"43",6.65015300503001,7.60490007232875,1.00153286708519,6.492337025702,5.67773617338389,1.9146649457199,1,20.2786031456537
"44",8.38678805623204,9.52527135843411,3.27491118805483,5.13793808873743,5.69690696196631,2.82658906458295,1,4.05688488402195
"45",9.94902055244893,0.149314657319337,3.72796869371086,2.11698416387662,2.00938203837723,-1.56688982183433,0,1.03365034240432
"46",7.00723305810243,9.77696718182415,9.63983620284125,4.42674887599424,0.934136095456779,0.626375482312173,0,-29.9909802818089
"47",6.40271621989086,2.93782259570435,3.30760275013745,0.23392379283905,5.0316363456659,6.89006671112368,0,-287.736034219175
"48",3.35551918484271,7.48218088643625,8.97492816206068,3.65528564201668,6.53885543346405,-0.916684852884504,1,-1.88232939813709
"49",6.09271611552685,5.7001175545156,6.32413033163175,9.16989888763055,5.74664250016212,-2.31556895272622,1,-34.7577735359105
"50",7.19894795212895,9.77128149010241,7.57297537755221,6.23311072587967,1.24057160224766,-0.537279234477604,1,-19.9982011744751
"51",1.81316780857742,4.26588224014267,4.26303477492183,6.45925601245835,9.07246031798422,-0.869692713279653,0,-22.0268049586935
"52",6.07602816540748,8.22156209498644,1.5030586370267,8.37053670315072,9.79440096300095,5.42156616767755,1,-90.9896080781581
"53",0.853827416431159,6.53963041026145,3.8821615325287,5.78062764136121,5.71355438325554,-4.35364852003546,1,75.5492588917879
"54",2.30708075221628,7.15182515326887,0.119427198078483,3.56657234951854,9.30034886114299,6.15260731144461,1,-131.285509180557
"55",0.702099003829062,2.25205930648372,6.95335059892386,5.09811862837523,1.51311182184145,0.761981693644553,1,-15.4881542745456
"56",8.16323732258752,0.268268277868629,7.38515486940742,9.56243687542155,3.21553082671016,-3.39483052651769,1,-31.4006809479496
"57",0.182319325394928,0.524553169962019,4.07677141018212,3.73521353350952,0.2604028605856,1.09346448575585,0,-26.7629984283407
"58",9.35623061377555,0.228122100234032,1.3291356456466,0.748527306132019,1.47160528693348,-0.7289623015293,0,1.98457861731639
"59",5.41357791982591,6.34762788191438,2.54238330991939,3.91596779227257,1.84558382024989,1.04073953958231,1,14.8839074248349
"60",9.57460602512583,7.69854241749272,4.39817573875189,3.64104393869638,7.14037573663518,3.67561402514693,1,-8.24336189442559
"61",2.40774200065061,0.840264691505581,0.531000148039311,6.89515199977905,5.29878578381613,6.11106950473209,1,-172.179169610484
"62",0.681375241838396,5.5790026881732,2.00463506858796,9.3269200483337,6.31297421874478,4.28525151365539,1,-31.9250554863978
"63",8.4877443825826,6.33516891626641,7.37610668409616,9.34848360717297,0.858666074927896,0.775890239178328,0,-66.9340032532173
"64",7.04542910680175,0.659652419853956,4.26480231573805,1.52266008779407,0.344486839603633,-4.3991600873337,0,74.1433115894072
"65",4.7008386044763,1.7799319489859,4.28297598613426,6.86797688249499,0.713897699024528,-2.10321110468513,0,-9.85496964950744
"66",3.52426227880642,4.93759009521455,4.53567139105871,7.52891455544159,6.78364552557468,9.09302980068789,0,-714.584341759419
"67",1.77042861236259,9.72338827326894,1.02514866506681,0.490582115016878,1.84923892840743,0.651988506375843,0,16.0192652638502
"68",6.54475656570867,2.79320047935471,6.51851440547034,3.4362848312594,7.46446605306119,-2.35149643828435,0,-12.0608742460699
"69",1.5213133348152,2.60496977716684,5.46741823432967,7.31233691098168,8.47179772797972,1.81724436455985,1,2.23659326743025
"70",0.12634138809517,1.36994522530586,1.307998590637,9.05789345037192,7.88120988989249,-2.44623835680937,1,28.5841309155813
"71",8.28157892683521,5.78076605917886,2.0490361051634,0.448426108341664,5.08302974281833,0.437140483543562,1,24.4173664417013
"72",5.92082928167656,7.46945777675137,2.10256232647225,9.08386604627594,2.31424565892667,0.486496303742849,1,9.46258462346612
"73",4.89502605283633,9.36281048459932,6.71393322525546,2.24075297825038,4.79802565649152,-10.8514355882075,0,1213.64471623614
"74",0.862371744588017,0.245931418612599,7.07665339810774,6.05697025544941,8.10498982667923,1.97343508224925,0,-28.5321658212894
"75",5.47860422637314,4.55922268563882,0.365289398469031,9.35281536076218,6.82461787713692,-0.371877533905494,1,21.6288057858535
"76",5.04606870701537,8.6373232351616,0.649148868396878,9.59256508154795,6.04071068577468,0.893113719255737,0,16.4836512987983
"77",9.01285770814866,1.64821996819228,2.87046077195555,1.38651443878189,0.696875853464007,2.89952028140215,1,-4.57918562445701
"78",5.75345366261899,5.96695867599919,3.69592999340966,5.61652145115659,1.45934687461704,-3.72143757811824,1,45.3225864868957
"79",9.19688137480989,3.2786169485189,6.36376105248928,0.977581795305014,0.266619143076241,-4.81792136302684,1,108.720495718139
"80",7.22905041882768,6.51961751747876,7.52437292831019,3.19505839375779,2.14316920144483,2.91001011090054,0,-30.5975693826188
"81",1.49705530842766,0.62963600968942,6.68520975159481,4.15197053225711,0.864148454274982,4.20959621218262,1,-75.8920743942782
"82",5.96654978813604,5.95655709272251,0.957720344886184,6.1270990758203,7.3203988885507,1.4199907489445,0,7.84637306905259
"83",4.66527162818238,3.77215767046437,9.02097795158625,1.82689491426572,6.12149933120236,2.89250259974707,1,16.8335677616386
"84",4.00996872456744,4.33099468937144,8.78945432370529,3.36048725061119,3.34487219108269,-5.00058722368696,0,92.7730549237463
"85",8.62232269020751,3.56753569561988,3.68172692833468,7.54880781751126,5.68809565156698,4.20057981949585,1,-55.0317082770619
"86",6.99098770739511,7.96793708810583,4.72784441895783,9.5431816088967,1.82951779104769,0.241389831340648,0,-34.9245832985193
"87",8.74381005764008,0.13298632344231,0.440477752126753,1.98574931360781,2.96269719023257,0.832720535832451,0,7.76501055843959
"88",7.6382910925895,7.24831226048991,4.9879673589021,7.6775248395279,1.38198841130361,3.29695195749383,1,-47.6182173637326
"89",9.50449299067259,9.99593749409541,1.69235091656446,3.88697939459234,7.48423117911443,-0.165877439302352,1,18.8473524628334
"90",9.10842413315549,5.15125468140468,4.97444588690996,2.0722767454572,8.57310693478212,1.37570648420192,0,11.3880965634417
"91",3.87612347956747,5.04065230255947,3.66516463458538,6.54159255558625,8.84405951015651,-3.3386864128473,1,22.5435941047962
"92",0.747505337931216,0.510871624574065,5.57938633020967,4.27420028019696,5.11711904779077,1.16448282657751,0,-17.3932333366649
